Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,Part I unallocated by income,C01,Project-type interventions,11130,Teacher training,111,Education,372.7,372.7
2017,LMICs,C01,Project-type interventions,15151,Elections,151,Government and Civil Society,109.515298,109.515298
2017,Part I unallocated by income,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,338.0796,338.0796
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15153,Media and free flow of information,151,Government and Civil Society,240,240
2017,Other LICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,23110,Energy policy and administrative management,231,Economic Infrastructure and Services,84,84
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,33110,Trade policy and administrative management,331,Production Sectors,489.75,489.75
2017,LDCs,C01,Project-type interventions,33110,Trade policy and administrative management,331,Production Sectors,358.474515,358.474515
2017,LDCs,C01,Project-type interventions,24010,Financial policy and administrative management,240,Economic Infrastructure and Services,1.31759,1.31759
2017,Other LICs,D02,Other technical assistance,15153,Media and free flow of information,151,Government and Civil Society,639.836121,639.836121
2017,Part I unallocated by income,C01,Project-type interventions,14081,Education and training in water supply and sanitation,140,Water Supply and Sanitation,160,160
2017,Part I unallocated by income,C01,Project-type interventions,14081,Education and training in water supply and sanitation,140,Water Supply and Sanitation,42.5,42.5
2017,Part I unallocated by income,C01,Project-type interventions,14081,Education and training in water supply and sanitation,140,Water Supply and Sanitation,876,876
2017,Part I unallocated by income,C01,Project-type interventions,14081,Education and training in water supply and sanitation,140,Water Supply and Sanitation,174,174
2017,Part I unallocated by income,C01,Project-type interventions,32120,Industrial development,321,Production Sectors,,-1.396276
2017,Part I unallocated by income,C01,Project-type interventions,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,198.89675,198.89675
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,25010,Business policy and administration,250,Economic Infrastructure and Services,420,420
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,274.998225,274.998225
2017,LDCs,D02,Other technical assistance,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,,-0.766312
2017,LDCs,C01,Project-type interventions,12220,Basic health care,122,Health,75,75
2017,LDCs,D02,Other technical assistance,15153,Media and free flow of information,151,Government and Civil Society,5.22526,5.22526
2017,LDCs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,165.621762,165.621762
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,6.859396,6.859396
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,0.044594,0.044594
2017,LMICs,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,519.0180087,519.0180087
2017,LDCs,C01,Project-type interventions,12261,Health education,122,Health,585,585
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",25010,Business policy and administration,250,Economic Infrastructure and Services,876.5804,876.5804
2017,Part I unallocated by income,C01,Project-type interventions,25010,Business policy and administration,250,Economic Infrastructure and Services,98.478113,98.478113
2017,Part I unallocated by income,D02,Other technical assistance,15150,Democratic participation and civil society,151,Government and Civil Society,3120.730708,3120.730708
2017,LDCs,C01,Project-type interventions,12240,Basic nutrition,122,Health,883.62555,883.62555
2017,LDCs,C01,Project-type interventions,13020,Reproductive health care,130,Health,74.9396,74.9396
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12281,Health personnel development,122,Health,75,75
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,13030,Family planning,130,Health,300,300
2017,LDCs,C01,Project-type interventions,12240,Basic nutrition,122,Health,3440,3440
2017,LDCs,C01,Project-type interventions,12240,Basic nutrition,122,Health,160,160
2017,LDCs,C01,Project-type interventions,12240,Basic nutrition,122,Health,760,760
2017,LDCs,C01,Project-type interventions,12240,Basic nutrition,122,Health,40,40
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,360,360
2017,LDCs,C01,Project-type interventions,32130,Small and medium-sized enterprises (SME) development,321,Production Sectors,148.074,148.074
2017,Part I unallocated by income,C01,Project-type interventions,22020,Telecommunications,220,Economic Infrastructure and Services,11.942991,11.942991
2017,LDCs,C01,Project-type interventions,13081,Personnel development for population and reproductive health,130,Health,7155,7155
2017,LDCs,C01,Project-type interventions,13081,Personnel development for population and reproductive health,130,Health,1500,1500
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15114,Domestic revenue mobilisation,151,Government and Civil Society,200,200
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15114,Domestic revenue mobilisation,151,Government and Civil Society,200,200
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15114,Domestic revenue mobilisation,151,Government and Civil Society,220,220
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15114,Domestic revenue mobilisation,151,Government and Civil Society,5.585728,5.585728
2017,Part I unallocated by income,D02,Other technical assistance,12110,Health policy and administrative management,121,Health,129.648078,129.648078
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,2025,2025
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41050,,410,Multisector / Cross-Cutting,0,0
2017,Part I unallocated by income,C01,Project-type interventions,41050,,410,Multisector / Cross-Cutting,38.2257092,38.2257092
2017,Part I unallocated by income,C01,Project-type interventions,41050,,410,Multisector / Cross-Cutting,1.7797129,1.7797129
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41050,,410,Multisector / Cross-Cutting,4571,4571
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41050,,410,Multisector / Cross-Cutting,322,322
2017,Part I unallocated by income,C01,Project-type interventions,41050,,410,Multisector / Cross-Cutting,2.8807758,2.8807758
2017,LMICs,C01,Project-type interventions,73010,Immediate post-emergency reconstruction and rehabilitation,730,Humanitarian Aid,0.0382245,0.0382245
2017,LDCs,C01,Project-type interventions,11110,Education policy and administrative management,111,Education,102.5785,102.5785
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,20.384064,20.384064
2017,LDCs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,567.0132,567.0132
2017,UMICs,C01,Project-type interventions,15210,Security system management and reform,152,Government and Civil Society,2600,2600
2017,LDCs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,53.088684,53.088684
2017,Part I unallocated by income,D02,Other technical assistance,25010,Business policy and administration,250,Economic Infrastructure and Services,0.252,0.252
2017,Part I unallocated by income,C01,Project-type interventions,25010,Business policy and administration,250,Economic Infrastructure and Services,35,35
2017,Part I unallocated by income,C01,Project-type interventions,25010,Business policy and administration,250,Economic Infrastructure and Services,9.892399,9.892399
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,25010,Business policy and administration,250,Economic Infrastructure and Services,100,100
